OrderID,OrderDate,Region,Product,Quantity,UnitPrice,TotalPrice,Discount,Promotion,Returned,CustomerType,Salesperson,PaymentMethod,StoreLocation,ShippingCost,DeliveryDate,Months,Years
REG100187,2023-02-08,South,Tablet,7,247.53,1472.8035,0.15,Freeship,0,Wholesale,Alice,Gift Card,Store C,13.63,2023-02-16,February,2023
REG100188,2024-06-28,West,Tablet,6,176.51,900.201,0.15,Freeship,1,Wholesale,Carlos,Debit Card,Store C,31.02,2024-07-07,June,2024
REG100189,2024-04-15,West,Laptop,2,143.43,286.86,0,No Promostion,0,Wholesale,Bob,Credit Card,Store D,36.94,2024-04-22,April,2024
REG100190,2023-11-27,East,Monitor,12,538.5,6138.9,0.05,Save10,0,Wholesale,Alice,Cash,Store C,18.54,2023-12-06,November,2023
REG100191,2025-03-27,East,Printer,5,87.17,435.85,0,No Promostion,0,Wholesale,Carlos,Debit Card,Store D,13.01,2025-03-29,March,2025
REG100192,2023-08-06,South,Monitor,7,498.32,3139.416,0.1,Winter15,1,Wholesale,Alice,Credit Card,Store B,27.65,2023-08-10,August,2023
REG100193,2024-12-13,South,Printer,15,57.14,728.535,0.15,Freeship,0,Wholesale,Carlos,Debit Card,Store B,7.02,2024-12-22,December,2024
REG100194,2025-01-17,Central,Tablet,18,124.18,1899.954,0.15,Save10,0,Wholesale,Carlos,Debit Card,Store B,45.77,2025-01-26,January,2025
REG100195,2023-11-26,West,Desk,12,107.45,1160.46,0.1,Freeship,0,Retail,Bob,Online,Store C,18.17,2023-12-02,November,2023
REG100196,2023-02-14,East,Chair,8,411.26,2961.072,0.1,Winter15,0,Retail,Frank,Gift Card,Store A,28.57,2023-02-18,February,2023
REG100197,2025-02-02,Central,Printer,7,248.1,1736.7,0,Winter15,0,Retail,Diana,Cash,Store C,31.8,2025-02-06,February,2025
REG100198,2023-04-11,West,Printer,3,486.52,1313.604,0.1,No Promostion,0,Wholesale,Carlos,Gift Card,Store B,16.5,2023-04-20,April,2023
REG100199,2024-07-08,North,Monitor,18,415.04,6723.648,0.1,Winter15,0,Wholesale,Eva,Cash,Store C,33.58,2024-07-13,July,2024
REG100200,2023-02-08,Central,Printer,19,165.38,2670.887,0.15,No Promostion,0,Wholesale,Alice,Online,Store B,25.2,2023-02-14,February,2023
REG100201,2024-04-09,West,Desk,2,117.47,234.94,0,Freeship,0,Wholesale,Eva,Credit Card,Store C,6.58,2024-04-16,April,2024
REG100202,2023-08-14,Central,Printer,9,461.79,3532.6935,0.15,No Promostion,0,Wholesale,Frank,Gift Card,Store C,47.81,2023-08-18,August,2023
REG100203,2024-09-02,West,Tablet,19,208.72,3767.396,0.05,Freeship,0,Retail,Frank,Credit Card,Store D,38.41,2024-09-06,September,2024
REG100204,2025-06-29,Central,Monitor,16,278.13,3782.568,0.15,Save10,0,Wholesale,Alice,Cash,Store A,24.29,2025-07-04,June,2025
REG100205,2025-04-02,West,Laptop,2,580.19,1102.361,0.05,Winter15,0,Wholesale,Diana,Debit Card,Store B,7.33,2025-04-08,April,2025
REG100206,2023-04-27,Central,Tablet,8,536.43,4291.44,0,No Promostion,1,Retail,Carlos,Cash,Store B,14.58,2023-05-07,April,2023
REG100207,2024-08-07,East,Phone,1,94.33,94.33,0,No Promostion,0,Wholesale,Carlos,Online,Store A,49.17,2024-08-17,August,2024
REG100208,2023-04-15,West,Laptop,16,489.94,7055.136,0.1,Save10,0,Retail,Frank,Cash,Store C,9.69,2023-04-25,April,2023
REG100209,2023-08-12,South,Desk,4,551.71,2096.498,0.05,No Promostion,1,Retail,Eva,Gift Card,Store A,26.32,2023-08-15,August,2023
REG100210,2023-06-19,West,Printer,17,595.57,8605.9865,0.15,Winter15,0,Retail,Bob,Credit Card,Store D,9.73,2023-06-28,June,2023
REG100211,2023-12-29,East,Printer,1,180.12,162.108,0.1,No Promostion,0,Wholesale,Eva,Debit Card,Store A,27.07,2024-01-07,December,2023
REG100212,2023-03-26,East,Desk,12,301.5,3075.3,0.15,Freeship,1,Retail,Bob,Credit Card,Store D,43.67,2023-03-30,March,2023
REG100213,2023-09-01,South,Phone,20,273.55,4650.35,0.15,No Promostion,0,Retail,Frank,Debit Card,Store D,14.76,2023-09-07,September,2023
REG100214,2024-08-05,West,Tablet,6,187.06,1010.124,0.1,Freeship,0,Wholesale,Frank,Debit Card,Store B,11.03,2024-08-13,August,2024
REG100215,2025-01-23,North,Chair,16,562.52,9000.32,0,No Promostion,0,Retail,Frank,Gift Card,Store D,18.23,2025-01-27,January,2025
REG100216,2023-05-16,East,Tablet,4,85.16,306.576,0.1,No Promostion,0,Wholesale,Carlos,Credit Card,Store D,38.51,2023-05-23,May,2023
REG100217,2023-02-14,North,Tablet,12,451.51,4605.402,0.15,Winter15,0,Wholesale,Carlos,Online,Store B,9.54,2023-02-22,February,2023
REG100218,2024-06-03,Central,Tablet,1,259.87,220.8895,0.15,Freeship,0,Retail,Eva,Gift Card,Store D,19.2,2024-06-12,June,2024
REG100219,2023-11-08,Central,Tablet,20,268.25,5096.75,0.05,Freeship,0,Retail,Diana,Cash,Store D,20.96,2023-11-15,November,2023
REG100220,2023-01-24,West,Phone,10,266.13,2661.3,0,Winter15,0,Wholesale,Diana,Gift Card,Store B,21.01,2023-01-26,January,2023
REG100221,2025-03-20,West,Laptop,18,493.06,8431.326,0.05,Winter15,1,Wholesale,Diana,Cash,Store D,46.87,2025-03-28,March,2025
REG100222,2024-02-22,West,Monitor,4,36.82,139.916,0.05,Winter15,1,Wholesale,Frank,Credit Card,Store C,24.86,2024-03-01,February,2024
REG100223,2025-04-02,North,Printer,12,413.45,4217.19,0.15,Freeship,0,Retail,Bob,Cash,Store D,23.25,2025-04-10,April,2025
REG100224,2025-06-12,North,Chair,19,446.25,7630.875,0.1,No Promostion,0,Retail,Eva,Gift Card,Store B,14.88,2025-06-18,June,2025
REG100225,2023-05-13,East,Laptop,7,82.77,492.4815,0.15,Save10,1,Wholesale,Frank,Debit Card,Store D,15.66,2023-05-17,May,2023
REG100226,2023-03-25,South,Desk,17,339.88,5777.96,0,No Promostion,0,Retail,Alice,Cash,Store A,44.86,2023-03-28,March,2023
REG100227,2024-11-22,South,Printer,19,364.32,5883.768,0.15,No Promostion,1,Retail,Frank,Debit Card,Store B,39.76,2024-11-25,November,2024
REG100228,2023-07-07,East,Tablet,3,71.91,215.73,0,Winter15,1,Wholesale,Alice,Gift Card,Store B,46.25,2023-07-17,July,2023
REG100229,2024-10-05,East,Tablet,20,576.3,10949.7,0.05,No Promostion,0,Wholesale,Eva,Credit Card,Store D,25.22,2024-10-09,October,2024
REG100230,2024-03-31,West,Laptop,7,120.6,844.2,0,Winter15,0,Wholesale,Diana,Online,Store B,43.8,2024-04-08,March,2024
REG100231,2025-04-01,West,Printer,8,96.19,731.044,0.05,Save10,0,Wholesale,Carlos,Debit Card,Store A,34.07,2025-04-04,April,2025
REG100232,2023-08-23,West,Printer,14,471.17,6266.561,0.05,Freeship,0,Wholesale,Carlos,Gift Card,Store A,26.38,2023-08-26,August,2023
REG100233,2024-08-14,South,Phone,20,14.33,257.94,0.1,No Promostion,0,Wholesale,Carlos,Debit Card,Store D,6.22,2024-08-21,August,2024
REG100234,2025-02-14,Central,Tablet,18,499.61,7644.033,0.15,No Promostion,0,Retail,Alice,Debit Card,Store B,9.64,2025-02-19,February,2025
REG100235,2023-11-11,West,Monitor,14,16.33,205.758,0.1,Winter15,0,Wholesale,Diana,Debit Card,Store B,22.72,2023-11-16,November,2023
REG100236,2024-04-01,Central,Desk,17,480.62,6944.959,0.15,Freeship,0,Wholesale,Carlos,Online,Store C,37.09,2024-04-09,April,2024
REG100237,2024-06-13,South,Chair,5,555.84,2640.24,0.05,No Promostion,0,Retail,Diana,Credit Card,Store C,29.4,2024-06-20,June,2024
REG100238,2023-11-28,North,Chair,18,174.03,2819.286,0.1,Save10,0,Wholesale,Frank,Online,Store B,32.19,2023-12-03,November,2023
REG100239,2024-11-11,Central,Desk,11,286.05,2831.895,0.1,No Promostion,1,Retail,Bob,Debit Card,Store A,8.59,2024-11-16,November,2024
REG100240,2024-11-04,North,Desk,16,40.73,651.68,0,No Promostion,0,Retail,Alice,Credit Card,Store D,24.72,2024-11-08,November,2024
REG100241,2023-01-01,Central,Chair,11,468.22,5150.42,0,Winter15,0,Retail,Carlos,Debit Card,Store D,19.92,2023-01-11,January,2023
REG100242,2025-01-18,North,Tablet,1,411.54,370.386,0.1,Winter15,0,Retail,Eva,Gift Card,Store C,7.46,2025-01-20,January,2025
REG100243,2023-05-02,Central,Printer,13,134.2,1657.37,0.05,Winter15,0,Wholesale,Eva,Credit Card,Store A,9.6,2023-05-10,May,2023
REG100244,2025-05-27,West,Printer,10,351.23,2985.455,0.15,No Promostion,0,Retail,Frank,Online,Store B,42.74,2025-06-02,May,2025
REG100245,2024-12-27,South,Monitor,14,551.14,6944.364,0.1,Freeship,1,Wholesale,Diana,Online,Store C,12.35,2025-01-05,December,2024
REG100246,2025-03-18,West,Chair,2,131.13,236.034,0.1,No Promostion,0,Retail,Eva,Debit Card,Store B,14.74,2025-03-24,March,2025
REG100247,2024-03-24,East,Laptop,6,595.11,3570.66,0,Save10,1,Wholesale,Diana,Cash,Store C,28.92,2024-03-31,March,2024
REG100248,2024-12-26,East,Laptop,6,516.66,2944.962,0.05,No Promostion,1,Wholesale,Bob,Online,Store C,5.15,2025-01-03,December,2024
REG100249,2023-01-11,North,Desk,6,202.57,1154.649,0.05,Freeship,0,Retail,Eva,Gift Card,Store D,24.39,2023-01-14,January,2023
REG100250,2025-06-01,South,Laptop,13,306.16,3383.068,0.15,Save10,0,Wholesale,Frank,Cash,Store A,25.16,2025-06-10,June,2025
REG100251,2024-09-26,East,Desk,11,472.74,4420.119,0.15,No Promostion,1,Retail,Carlos,Credit Card,Store D,16.8,2024-10-01,September,2024
REG100252,2024-08-10,East,Phone,20,337.37,6072.66,0.1,No Promostion,0,Retail,Diana,Gift Card,Store C,43.17,2024-08-17,August,2024
REG100253,2025-03-02,South,Phone,12,34.24,369.792,0.1,No Promostion,0,Retail,Frank,Cash,Store C,17.64,2025-03-10,March,2025
REG100254,2023-02-21,East,Tablet,4,477.05,1908.2,0,Winter15,0,Wholesale,Carlos,Credit Card,Store B,45.54,2023-03-02,February,2023
REG100255,2024-11-20,East,Laptop,6,562.93,3377.58,0,Winter15,0,Retail,Alice,Credit Card,Store C,43.73,2024-11-27,November,2024
REG100256,2023-08-26,East,Chair,20,18.29,365.8,0,Freeship,1,Retail,Diana,Debit Card,Store B,35.37,2023-08-29,August,2023
REG100257,2024-01-01,South,Monitor,7,208.86,1462.02,0,Freeship,0,Retail,Frank,Cash,Store B,20.64,2024-01-08,January,2024
REG100258,2024-11-24,South,Printer,12,330.36,3766.104,0.05,Winter15,0,Retail,Diana,Cash,Store D,48.33,2024-11-30,November,2024
REG100259,2024-08-25,South,Tablet,7,50.26,299.047,0.15,No Promostion,0,Retail,Diana,Cash,Store C,17.12,2024-09-01,August,2024
REG100260,2023-06-10,South,Laptop,2,374.59,636.803,0.15,Save10,0,Wholesale,Carlos,Online,Store C,34.64,2023-06-18,June,2023
REG100261,2024-12-18,North,Printer,7,467.6,2945.88,0.1,No Promostion,0,Retail,Carlos,Debit Card,Store A,15.64,2024-12-26,December,2024
REG100262,2023-08-28,East,Chair,3,376.24,1072.284,0.05,Freeship,1,Retail,Frank,Debit Card,Store A,6.15,2023-09-01,August,2023
REG100263,2023-01-22,West,Phone,13,140.49,1826.37,0,Save10,0,Retail,Eva,Debit Card,Store A,17.69,2023-01-31,January,2023
REG100264,2023-02-07,North,Monitor,3,506.33,1291.1415,0.15,Freeship,0,Retail,Frank,Debit Card,Store B,25.71,2023-02-14,February,2023
REG100265,2023-11-22,South,Monitor,8,138.73,1054.348,0.05,Winter15,1,Wholesale,Frank,Online,Store A,48.51,2023-11-29,November,2023
REG100266,2023-01-25,West,Desk,6,134.53,686.103,0.15,Freeship,1,Retail,Carlos,Debit Card,Store C,33.5,2023-01-29,January,2023
REG100267,2025-03-05,South,Tablet,18,375.96,6428.916,0.05,Save10,0,Wholesale,Diana,Debit Card,Store D,26.78,2025-03-09,March,2025
REG100268,2023-02-02,North,Printer,10,538.47,4846.23,0.1,Winter15,1,Retail,Bob,Gift Card,Store D,17.25,2023-02-12,February,2023
REG100269,2023-05-24,North,Tablet,15,505.44,6823.44,0.1,Save10,0,Wholesale,Alice,Online,Store A,37.5,2023-06-01,May,2023
REG100270,2024-05-30,South,Printer,4,312.09,1061.106,0.15,Save10,1,Wholesale,Diana,Debit Card,Store C,17.99,2024-06-06,May,2024
REG100271,2024-01-23,West,Desk,15,579.58,7389.645,0.15,No Promostion,0,Retail,Eva,Credit Card,Store C,31.22,2024-01-31,January,2024
REG100272,2023-02-06,North,Chair,10,217.43,1848.155,0.15,Freeship,0,Retail,Bob,Credit Card,Store A,33.14,2023-02-15,February,2023
REG100273,2024-07-15,West,Phone,15,476.15,6785.1375,0.05,Save10,0,Wholesale,Carlos,Online,Store B,24.48,2024-07-19,July,2024
REG100274,2025-03-06,East,Chair,5,89.03,400.635,0.1,Winter15,0,Wholesale,Frank,Debit Card,Store C,22.42,2025-03-16,March,2025
REG100275,2023-07-29,Central,Phone,17,6.88,105.264,0.1,No Promostion,0,Retail,Frank,Gift Card,Store A,42.37,2023-08-08,July,2023
REG100276,2023-07-26,North,Printer,6,355.26,1918.404,0.1,Winter15,0,Retail,Bob,Online,Store D,30.49,2023-07-29,July,2023
REG100277,2024-04-10,West,Tablet,8,294.76,2122.272,0.1,Save10,0,Retail,Diana,Online,Store C,36.04,2024-04-13,April,2024
REG100278,2025-01-24,North,Desk,16,60.69,971.04,0,Winter15,0,Wholesale,Carlos,Credit Card,Store A,7.03,2025-01-27,January,2025
REG100279,2025-04-27,West,Laptop,2,559.63,1007.334,0.1,Winter15,1,Wholesale,Diana,Credit Card,Store B,42.34,2025-05-03,April,2025
REG100280,2025-02-20,East,Phone,4,232.66,837.576,0.1,Winter15,0,Wholesale,Frank,Online,Store B,11.88,2025-02-23,February,2025
REG100281,2023-09-14,North,Printer,10,230.87,1962.395,0.15,Save10,0,Retail,Bob,Debit Card,Store A,28.33,2023-09-19,September,2023
REG100282,2024-04-17,West,Tablet,7,353.9,2105.705,0.15,Save10,1,Wholesale,Alice,Debit Card,Store C,15.74,2024-04-27,April,2024
REG100283,2024-11-14,Central,Tablet,12,561.07,6732.84,0,No Promostion,0,Retail,Alice,Gift Card,Store A,35.02,2024-11-18,November,2024
REG100284,2024-07-25,North,Chair,15,247.21,3337.335,0.1,No Promostion,0,Wholesale,Bob,Gift Card,Store D,45.42,2024-07-27,July,2024
REG100285,2024-08-05,East,Phone,19,271.22,4637.862,0.1,Winter15,0,Wholesale,Alice,Credit Card,Store A,35.33,2024-08-15,August,2024
REG100286,2025-01-23,West,Laptop,6,532.54,3195.24,0,No Promostion,1,Wholesale,Diana,Debit Card,Store A,25.09,2025-02-02,January,2025
REG100287,2025-04-27,West,Printer,16,329.54,4481.744,0.15,Freeship,1,Wholesale,Bob,Debit Card,Store A,39.39,2025-05-03,April,2025
REG100288,2024-09-20,South,Phone,6,170.1,1020.6,0,Freeship,0,Retail,Eva,Gift Card,Store A,38.61,2024-09-23,September,2024
REG100289,2023-09-08,West,Laptop,19,212.83,3437.2045,0.15,Winter15,0,Wholesale,Carlos,Online,Store D,42.88,2023-09-15,September,2023
REG100290,2025-04-20,South,Laptop,5,578.92,2894.6,0,No Promostion,1,Wholesale,Bob,Credit Card,Store A,44.09,2025-04-28,April,2025
REG100291,2024-06-20,North,Phone,3,456.92,1233.684,0.1,Freeship,0,Retail,Frank,Gift Card,Store C,17.57,2024-06-27,June,2024
REG100292,2023-01-11,East,Tablet,12,521.53,6258.36,0,Save10,1,Retail,Eva,Credit Card,Store D,49.59,2023-01-20,January,2023
REG100293,2023-07-04,North,Desk,17,468.19,7561.2685,0.05,No Promostion,0,Retail,Diana,Cash,Store D,13.84,2023-07-07,July,2023
REG100294,2025-03-08,Central,Monitor,9,8.81,67.3965,0.15,Save10,0,Retail,Alice,Online,Store D,42.7,2025-03-18,March,2025
REG100295,2025-02-10,South,Chair,6,521.1,2657.61,0.15,No Promostion,0,Wholesale,Frank,Cash,Store A,31.14,2025-02-12,February,2025
REG100296,2025-03-17,West,Monitor,10,289.91,2609.19,0.1,Save10,0,Retail,Diana,Cash,Store C,32.96,2025-03-21,March,2025
REG100297,2023-11-09,East,Printer,3,142.27,405.4695,0.05,Save10,0,Retail,Bob,Online,Store D,32.8,2023-11-15,November,2023
REG100298,2023-11-30,Central,Printer,15,354.09,5045.7825,0.05,No Promostion,1,Retail,Carlos,Online,Store B,25.3,2023-12-08,November,2023
REG100299,2024-08-15,South,Tablet,20,358.57,7171.4,0,Freeship,1,Wholesale,Alice,Debit Card,Store B,21.11,2024-08-20,August,2024
REG100300,2023-03-21,West,Tablet,16,33.18,504.336,0.05,Save10,0,Retail,Eva,Online,Store C,22.94,2023-03-26,March,2023
REG100301,2023-10-26,West,Monitor,2,124.4,248.8,0,No Promostion,0,Retail,Eva,Online,Store B,37.05,2023-10-31,October,2023
REG100302,2023-11-03,West,Phone,12,17.76,191.808,0.1,Freeship,0,Retail,Carlos,Online,Store D,12.18,2023-11-11,November,2023
REG100303,2025-01-30,North,Chair,16,345.53,4699.208,0.15,Save10,0,Retail,Frank,Gift Card,Store C,13.43,2025-02-05,January,2025
REG100304,2024-01-25,West,Laptop,13,453.48,5600.478,0.05,Save10,0,Wholesale,Alice,Gift Card,Store A,46.28,2024-02-03,January,2024
REG100305,2025-03-29,South,Laptop,10,277.74,2360.79,0.15,Save10,1,Retail,Carlos,Gift Card,Store B,35.02,2025-04-02,March,2025
REG100306,2024-11-02,Central,Chair,16,89.76,1436.16,0,Winter15,1,Wholesale,Alice,Debit Card,Store A,44.69,2024-11-09,November,2024
REG100307,2024-06-30,Central,Chair,11,535.37,5889.07,0,No Promostion,0,Wholesale,Frank,Cash,Store D,35.96,2024-07-09,June,2024
REG100308,2023-01-11,South,Tablet,9,15.58,126.198,0.1,Freeship,1,Retail,Frank,Gift Card,Store D,27.81,2023-01-19,January,2023
REG100309,2025-06-05,North,Desk,13,466.54,6065.02,0,Freeship,0,Wholesale,Eva,Cash,Store C,18.63,2025-06-14,June,2025
REG100310,2024-03-21,North,Monitor,16,593,8539.2,0.1,Save10,0,Retail,Eva,Gift Card,Store D,18.77,2024-03-24,March,2024
REG100311,2023-08-31,South,Desk,6,567.36,3233.952,0.05,Winter15,0,Wholesale,Alice,Gift Card,Store C,45.98,2023-09-08,August,2023
REG100312,2024-10-07,South,Phone,17,523.04,8447.096,0.05,Freeship,0,Retail,Eva,Debit Card,Store A,37.38,2024-10-17,October,2024
REG100313,2023-04-12,North,Laptop,17,376.4,6398.8,0,Freeship,0,Wholesale,Alice,Debit Card,Store C,33.38,2023-04-15,April,2023
REG100314,2023-11-06,South,Printer,5,95.19,404.5575,0.15,Winter15,0,Retail,Frank,Credit Card,Store A,48.55,2023-11-16,November,2023
REG100315,2023-04-28,West,Desk,2,210.71,358.207,0.15,Save10,0,Wholesale,Diana,Credit Card,Store D,7.78,2023-05-08,April,2023
REG100316,2023-12-18,West,Printer,7,393.39,2478.357,0.1,Save10,0,Retail,Alice,Cash,Store B,34.35,2023-12-21,December,2023
REG100317,2024-10-10,South,Phone,13,114.03,1482.39,0,No Promostion,0,Retail,Bob,Cash,Store A,43.81,2024-10-16,October,2024
REG100318,2023-02-05,North,Tablet,18,336.48,6056.64,0,Winter15,0,Retail,Frank,Online,Store B,18.59,2023-02-07,February,2023
REG100319,2024-08-04,Central,Monitor,9,24.44,186.966,0.15,Save10,1,Wholesale,Eva,Gift Card,Store C,22.06,2024-08-14,August,2024
REG100320,2024-10-23,Central,Tablet,12,352.2,4015.08,0.05,Winter15,0,Retail,Eva,Credit Card,Store A,18.39,2024-11-01,October,2024
REG100321,2024-02-13,West,Monitor,7,353.99,2354.0335,0.05,Freeship,0,Wholesale,Carlos,Gift Card,Store C,5.93,2024-02-20,February,2024
REG100322,2024-06-03,South,Tablet,15,10.22,153.3,0,Freeship,0,Retail,Alice,Gift Card,Store C,36.27,2024-06-07,June,2024
REG100323,2023-04-14,South,Printer,17,464.16,6707.112,0.15,Freeship,1,Retail,Carlos,Debit Card,Store A,46.83,2023-04-18,April,2023
REG100324,2024-10-19,Central,Laptop,16,436.31,6631.912,0.05,No Promostion,0,Retail,Diana,Online,Store C,47.61,2024-10-23,October,2024
REG100325,2023-12-18,South,Laptop,9,219.93,1880.4015,0.05,Freeship,0,Wholesale,Bob,Gift Card,Store B,44.78,2023-12-22,December,2023
REG100326,2023-08-31,North,Laptop,5,311.22,1322.685,0.15,Freeship,0,Wholesale,Diana,Cash,Store A,36.98,2023-09-06,August,2023
REG100327,2023-09-19,South,Laptop,4,547.56,1861.704,0.15,No Promostion,0,Retail,Frank,Gift Card,Store D,25.88,2023-09-26,September,2023
REG100328,2023-02-27,Central,Laptop,9,52.69,403.0785,0.15,Save10,0,Retail,Diana,Online,Store D,14.59,2023-03-04,February,2023
REG100329,2024-01-28,South,Tablet,9,434.74,3521.394,0.1,Save10,0,Wholesale,Bob,Online,Store D,20.11,2024-01-31,January,2024
REG100330,2025-05-06,South,Monitor,9,124.17,1117.53,0,Winter15,0,Wholesale,Eva,Debit Card,Store C,13.31,2025-05-10,May,2025
REG100331,2024-09-13,East,Monitor,2,375.48,713.412,0.05,Freeship,0,Retail,Diana,Credit Card,Store D,26.39,2024-09-15,September,2024
REG100332,2023-05-25,East,Printer,13,211.06,2469.402,0.1,No Promostion,1,Retail,Bob,Gift Card,Store B,19.58,2023-05-29,May,2023
REG100333,2024-09-26,South,Tablet,7,88.87,622.09,0,Save10,0,Retail,Alice,Online,Store C,8.36,2024-10-01,September,2024
REG100334,2023-02-13,South,Phone,5,254.24,1207.64,0.05,No Promostion,0,Wholesale,Bob,Online,Store B,9.97,2023-02-18,February,2023
REG100335,2024-06-20,Central,Chair,5,432.35,1945.575,0.1,No Promostion,1,Wholesale,Bob,Gift Card,Store C,41.48,2024-06-27,June,2024
REG100336,2024-03-22,West,Laptop,19,590,10649.5,0.05,Freeship,0,Retail,Alice,Online,Store D,5.91,2024-03-25,March,2024
REG100337,2024-02-08,West,Monitor,11,151.25,1497.375,0.1,No Promostion,1,Wholesale,Frank,Credit Card,Store B,22.65,2024-02-11,February,2024
REG100338,2024-06-01,East,Desk,3,204.79,552.933,0.1,Freeship,1,Retail,Frank,Online,Store B,7.72,2024-06-04,June,2024
REG100339,2024-05-26,North,Laptop,16,586.52,9384.32,0,Winter15,1,Wholesale,Diana,Credit Card,Store C,17.06,2024-06-01,May,2024
REG100340,2024-06-25,East,Printer,16,104.83,1677.28,0,Freeship,0,Wholesale,Carlos,Gift Card,Store A,33.99,2024-06-30,June,2024
REG100341,2024-01-29,Central,Printer,16,598.48,8618.112,0.1,No Promostion,0,Retail,Frank,Cash,Store A,47.86,2024-02-07,January,2024
REG100342,2024-12-07,South,Chair,8,367.89,2795.964,0.05,Freeship,0,Retail,Alice,Cash,Store B,18.1,2024-12-09,December,2024
REG100343,2023-11-21,West,Chair,10,333.35,2833.475,0.15,Freeship,0,Retail,Alice,Debit Card,Store A,39.35,2023-11-26,November,2023
REG100344,2024-12-16,North,Chair,8,378.88,2727.936,0.1,Winter15,1,Wholesale,Frank,Debit Card,Store A,5.22,2024-12-24,December,2024
REG100345,2023-08-05,Central,Monitor,12,169.2,1928.88,0.05,Save10,0,Retail,Diana,Gift Card,Store C,28.65,2023-08-15,August,2023
REG100346,2023-08-30,Central,Chair,7,103.03,649.089,0.1,Freeship,1,Retail,Bob,Online,Store D,5.29,2023-09-06,August,2023
REG100347,2025-03-25,East,Printer,3,378.74,965.787,0.15,Save10,0,Wholesale,Frank,Online,Store D,8.22,2025-03-27,March,2025
REG100348,2024-12-13,North,Phone,15,27.21,408.15,0,Winter15,0,Wholesale,Alice,Online,Store C,43.69,2024-12-22,December,2024
REG100349,2023-09-07,Central,Phone,14,52.09,729.26,0,No Promostion,1,Retail,Bob,Gift Card,Store A,48.02,2023-09-14,September,2023
REG100350,2023-12-12,North,Monitor,7,570.01,3990.07,0,Winter15,0,Wholesale,Carlos,Credit Card,Store C,42.33,2023-12-21,December,2023
